split,sequence,sequence_masked,citseg,label,label2,label_confidence,label2_confidence,section,source,citingPaperId,citedPaperId,citeStart,citeEnd,isKeyCitation,id
train,"Given that the CA1 subfield predominates in the anterior hippocampus but extends throughout its antero-posterior axis, the specific role of CA1 structural damage in episodic encoding deficits evidenced here in aMCI is therefore consistent with both hypotheses of an anterior (Lepage et al., 1998) and an antero-posterior (Schacter and Wagner, 1999) in se rm -0 06 42 17 6, v er si on 1 21 N ov 2 01 1","Given that the CA1 subfield predominates in the anterior hippocampus but extends throughout its antero-posterior axis, the specific role of CA1 structural damage in episodic encoding deficits evidenced here in aMCI is therefore consistent with both hypotheses of an anterior CITSEG and an antero-posterior (Schacter and Wagner, 1999) in se rm -0 06 42 17 6, v er si on 1 21 N ov 2 01 1","(Lepage et al., 1998)",result,supportive,0.6003999710083008,0.6003999710083008,,explicit,a39a8d1c05371b88a902d6c519784b300461a8ef,4aa822d0015b48da6fb2c4d88b343babbf16af9b,275,296,True,a39a8d1c05371b88a902d6c519784b300461a8ef>4aa822d0015b48da6fb2c4d88b343babbf16af9b
train,"The genetic differentiation in PT is comparable to that observed in Castelvolturno (Spagnuolo et al. 2007), apart from a lower number of haplotypes in the first than in the second (12/35","The genetic differentiation in PT is comparable to that observed in Castelvolturno CITSEG, apart from a lower number of haplotypes in the first than in the second (12/35",(Spagnuolo et al. 2007),result,supportive,1.0,0.6855000257492065,,explicit,291ca965a80c0b484e70533599b2898f3c9b7cf7,63daf1741972395162371e6e9bf12348828cfe44,83,106,False,291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44
train,"The results from the treatments with a production function of substitutability and the results from Abeler et al. (2010), discussed in Section 2, show that horizontal fairness considerations among workers do in fact matter.","The results from the treatments with a production function of substitutability and the results from CITSEG, discussed in Section 2, show that horizontal fairness considerations among workers do in fact matter.",Abeler et al. (2010),result,supportive,0.7534999847412109,0.7534999847412109,5.3 Results,explicit,10dd055d4276a7c2f17192717a22d824783c48cb,0d10e553c0a46e7384b3c34dc45bb063843a8300,100,120,False,10dd055d4276a7c2f17192717a22d824783c48cb>0d10e553c0a46e7384b3c34dc45bb063843a8300
train,"In line with the literature, we can further confirm that PEOU is positively related to PU (Lee and Park, 2008), PU is positively related to attitude and intention (Kim and Garrison, 2009), and that attitude is positively related","In line with the literature, we can further confirm that PEOU is positively related to PU (Lee and Park, 2008), PU is positively related to attitude and intention CITSEG, and that attitude is positively related","(Kim and Garrison, 2009)",result,supportive,1.0,1.0,4.2 Hypotheses testing,explicit,1ed8042c32b484573035db874ee8db00b77ba326,f08f08fab4db474ed6d556b908622d95afa2704f,163,187,True,1ed8042c32b484573035db874ee8db00b77ba326>f08f08fab4db474ed6d556b908622d95afa2704f
train,"These results, together with previous findings [49], indicate that adiponectin and its receptors, especially ADIPOR2, play an important role in regulating fasting plasma triglyceride levels, and that they could have a potential role in VLDL metabolism.","These results, together with previous findings CITSEG, indicate that adiponectin and its receptors, especially ADIPOR2, play an important role in regulating fasting plasma triglyceride levels, and that they could have a potential role in VLDL metabolism.",[49],result,supportive,1.0,0.667900025844574,Discussion,explicit,f576488fa6aa5a910b1ec13e8a1342d73af5130d,d939cad470bc765e117926ca40e4ce5b76cac9a5,47,51,True,f576488fa6aa5a910b1ec13e8a1342d73af5130d>d939cad470bc765e117926ca40e4ce5b76cac9a5
train,This finding is similar to those reported in colonization screening by other authors [20].,This finding is similar to those reported in colonization screening by other authors CITSEG.,[20],result,supportive,0.7630000114440918,0.7630000114440918,Discussion,explicit,6ba6d11ff15dd5e7f50fc34aabe336099cbfcba7,f49f570bc97a499ab3f31fb3a8cc975ad6d93c46,85,89,True,6ba6d11ff15dd5e7f50fc34aabe336099cbfcba7>f49f570bc97a499ab3f31fb3a8cc975ad6d93c46
train,"These observations are in agreement with the studies of pcy mice model by Okada et al, showing that both cystic epithelial cells and interstitial fibroblasts express higher levels of collagens compared to normal controls [10].","These observations are in agreement with the studies of pcy mice model by Okada et al, showing that both cystic epithelial cells and interstitial fibroblasts express higher levels of collagens compared to normal controls CITSEG.",[10],result,supportive,0.7414000034332275,0.7414000034332275,Discussion,explicit,e23f2f361fe98c07d36c92079f053915648eed4c,f8deac41eef2c9c4e01ada1fa04b7407e9b385ae,221,225,False,e23f2f361fe98c07d36c92079f053915648eed4c>f8deac41eef2c9c4e01ada1fa04b7407e9b385ae
train,"Moreover, the value of t1/2 after i.v. administration of MBF was similar (13.78 h) to a previous report (Yohannes et al., 2015).","Moreover, the value of t1/2 after i.v. administration of MBF was similar (13.78 h) to a previous report (CITSEG).","Yohannes et al., 2015",result,supportive,1.0,1.0,DISCUSSION,explicit,fad734ebf4c531e33bad97841fde950b9bc33fed,9b1a3e2f02c6d981bd66d359d4ecf6165998355c,105,126,True,fad734ebf4c531e33bad97841fde950b9bc33fed>9b1a3e2f02c6d981bd66d359d4ecf6165998355c
train,"We therefore contrast our work with state-of-the-art MI optimization algorithms included in the previously mentioned General Algebraic Modeling System (GAMS) (Bussieck and Meeraus, 2004) commercial algorithm suite as well as the Mixed-Integer Evolution Strategy (MIES) (Li et al., 2013).","We therefore contrast our work with state-of-the-art MI optimization algorithms included in the previously mentioned General Algebraic Modeling System (GAMS) (Bussieck and Meeraus, 2004) commercial algorithm suite as well as the Mixed-Integer Evolution Strategy (MIES) (CITSEG).","Li et al., 2013",result,supportive,0.7663000226020813,0.527899980545044,1 Introduction,explicit,7a127168d23c4bf7ab4ad34afcf70dd90266e426,970c6cacc40e46aadec1dc0b4270b01f9d915359,270,285,True,7a127168d23c4bf7ab4ad34afcf70dd90266e426>970c6cacc40e46aadec1dc0b4270b01f9d915359
train,"br A recent work (Bhuiyan et al., 2004) in the SCNT bovine field demonstrated that transfected ear fibroblasts were less able to develop to the blastocyst stage than their non-transfected counterpart, regardless of passage number (early or late). More likely, discrepancies among results reported up to now are due to differences in vector type, transfection protocols (Bhuiyan et al., 2004), NT methods and donor cell culture conditions (Wells et al., 2003; Miyoshi et al., 2003). Furthermore, the site of gene(s) integration(s), the transgene used and its possible interference in endogenous gene expression could influence results (Hodges and Stice, 2003). Another aspect to consider is donor cell lines and genotypes, since Heyman et al. (2002) found that four different subcultures isolated from a single skin biopsy resulted in significantly different NT blastocyst rates (ranging from 5 to 30%), and Kühholzer et al. (2001) even found different morula and blastocyst rates among clonal colonies obtained from the same donor cell fetus. In our investigation of in vivo developmental capacity after transfer of NT embryos to recipient cows, we did not observe significant differences in initial pregnancy (< day 40 of gestation) rates between transfected and non-transfected donor cells, which was also reported by Zakhartchenko et al. (2001). In contrast, Forsberg et al. (2002) reported lower rates of initial pregnancy for NT of transfected cells than for NT of non-transfected cells. In our study, the small number of recipients carrying transgenic and non-transgenic cloned embryos precludes a conclusive result concerning embryo survival to term. Nevertheless, we suggest that to some extent transfection procedures negatively affect fetal viability, since non-transgenic pregnancies were miscarried during the first trimester of gestation, though one initial TFCE pregnancy (44 days of gestation) was interrupted. On the other hand, two pregnancies of the FCE group were carried to term. This is supported by the findings of Zakhartchenko et al. (2001) and Brophy et al. (2003) who observed a lower pregnancy rate (> day 30 of gestation) and a lower proportion of viable calves at weaning for NT using transfected cells than for their non-transfected counterpart.",br A recent work (CITSEGwho observed a lower pregnancy rate (> day 30 of gestation) and a lower proportion of viable calves at weaning for NT using transfected cells than for their non-transfected counterpart.,"Bhuiyan et al., 2004) in the SCNT bovine field demonstrated that transfected ear fibroblasts were less able to develop to the blastocyst stage than their non-transfected counterpart, regardless of passage number (early or late). More likely, discrepancies among results reported up to now are due to differences in vector type, transfection protocols (Bhuiyan et al., 2004), NT methods and donor cell culture conditions (Wells et al., 2003; Miyoshi et al., 2003). Furthermore, the site of gene(s) integration(s), the transgene used and its possible interference in endogenous gene expression could influence results (Hodges and Stice, 2003). Another aspect to consider is donor cell lines and genotypes, since Heyman et al. (2002) found that four different subcultures isolated from a single skin biopsy resulted in significantly different NT blastocyst rates (ranging from 5 to 30%), and Kühholzer et al. (2001) even found different morula and blastocyst rates among clonal colonies obtained from the same donor cell fetus. In our investigation of in vivo developmental capacity after transfer of NT embryos to recipient cows, we did not observe significant differences in initial pregnancy (< day 40 of gestation) rates between transfected and non-transfected donor cells, which was also reported by Zakhartchenko et al. (2001). In contrast, Forsberg et al. (2002) reported lower rates of initial pregnancy for NT of transfected cells than for NT of non-transfected cells. In our study, the small number of recipients carrying transgenic and non-transgenic cloned embryos precludes a conclusive result concerning embryo survival to term. Nevertheless, we suggest that to some extent transfection procedures negatively affect fetal viability, since non-transgenic pregnancies were miscarried during the first trimester of gestation, though one initial TFCE pregnancy (44 days of gestation) was interrupted. On the other hand, two pregnancies of the FCE group were carried to term. This is supported by the findings of Zakhartchenko et al. (2001) and Brophy et al. (2003) ",result,supportive,0.7540000081062317,0.49619999527931213,,explicit,39aca52b748a1e8969413295fc736ea90fd930ea,b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532,18,2090,True,39aca52b748a1e8969413295fc736ea90fd930ea>b7c9b2632ffbcef4a35a6bf0c85686d9f11c1532
train,"These results reinforce literature data (Dantas et al., 1999; Ibusuki and Minamishima, 1990) demonstrating the ability of CV to increase NK cells activity.","These results reinforce literature data (Dantas et al., 1999; CITSEG) demonstrating the ability of CV to increase NK cells activity.","Ibusuki and Minamishima, 1990",result,supportive,1.0,1.0,4. Discussion,explicit,cb9ad487daf41b9b17888877f105b3c3608374c8,87b87427fcc090232f1a0a3d3eca6205b5d2e1cf,62,91,False,cb9ad487daf41b9b17888877f105b3c3608374c8>87b87427fcc090232f1a0a3d3eca6205b5d2e1cf
train,"In the subsequent studies, Yoshida et al. (2004b) and Ishii et al. (2004) confirmed the reversibility of 2,6-dihydroxybenzoate decarboxylase of Rhizobium sp. strain MTP-10005 and R.radiobacter WU-0108, respectively.","In the subsequent studies, CITSEG and Ishii et al. (2004) confirmed the reversibility of 2,6-dihydroxybenzoate decarboxylase of Rhizobium sp. strain MTP-10005 and R.radiobacter WU-0108, respectively.",Yoshida et al. (2004b),result,supportive,1.0,1.0,Discussion,explicit,19d3a5f60b9e670448af8e03a532fcf0d5ba7c86,795dea03985914118aff6306635fc53c3792b758,27,49,False,19d3a5f60b9e670448af8e03a532fcf0d5ba7c86>795dea03985914118aff6306635fc53c3792b758
train,"In support of this conclusion is the previous observation that the relative contribution of the nanosecond and microsecond processes to the HOOP mode decay was temperature-dependent (Dioumaev and Braiman, 1997a).",In support of this conclusion is the previous observation that the relative contribution of the nanosecond and microsecond processes to the HOOP mode decay was temperature-dependent (CITSEG).,"Dioumaev and Braiman, 1997a",result,supportive,0.7559999823570251,0.7559999823570251,DISCUSSION,explicit,24fe18db8ad1c3b1d77a73b1fea0f9a471434bf7,57220e5e1106b295bab12105c79f6307ab220e0f,183,210,False,24fe18db8ad1c3b1d77a73b1fea0f9a471434bf7>57220e5e1106b295bab12105c79f6307ab220e0f
train,This perhaps suggests that the inclusion of additional punisher ratios in the present study would have yielded similar results to Lie and Alsop (2009).,This perhaps suggests that the inclusion of additional punisher ratios in the present study would have yielded similar results to CITSEG.,Lie and Alsop (2009),result,supportive,1.0,1.0,DISCUSSION,explicit,0e6ddb7d089493b2deba4ce844d50b54e2b023d4,66cb6767c5ae25fa1177b12774cd506b8e9699ad,130,150,False,0e6ddb7d089493b2deba4ce844d50b54e2b023d4>66cb6767c5ae25fa1177b12774cd506b8e9699ad
train,"…P450 1A5 was immunoinhibited (reflecting the contribution of 3A37 only), TLMs produced exo-AFBO and AFQ1, best fitted by sigmoidal kinetic Hill plot in agreement with the previous reports for AFB1 metabolism catalyzed by human P450 3A4 (Ueng et al., 1995) and turkey P450 3A37 (Rawal et al., 2010b).","…P450 1A5 was immunoinhibited (reflecting the contribution of 3A37 only), TLMs produced exo-AFBO and AFQ1, best fitted by sigmoidal kinetic Hill plot in agreement with the previous reports for AFB1 metabolism catalyzed by human P450 3A4 (Ueng et al., 1995) and turkey P450 3A37 (CITSEG).","Rawal et al., 2010b",result,supportive,1.0,1.0,Discussion,explicit,77cc5c7417526334a60494acd658dcbf377cae1d,ced7e3c1f9c912dca5751664c86a7587b58b0854,279,298,False,77cc5c7417526334a60494acd658dcbf377cae1d>ced7e3c1f9c912dca5751664c86a7587b58b0854
train,"Thus, the specificity of topographic characteristics of the dynamics of EEG coherence supports the previous [1, 2] evidence that MM and RM are states determined by cognitive specific types of attention.","Thus, the specificity of topographic characteristics of the dynamics of EEG coherence supports the previous CITSEG evidence that MM and RM are states determined by cognitive specific types of attention.","[1, 2]",result,supportive,1.0,1.0,,explicit,15df16647fe08cfa55f6394466051a15de669bc0,6df06870159aba56e4a428513000e7bc4de96003,108,114,False,15df16647fe08cfa55f6394466051a15de669bc0>6df06870159aba56e4a428513000e7bc4de96003
train,"This finding corresponds well with the results of Askaer et al. (2011); Couwenberg et al. (2011); Schäfer et al. (2012) and Audet et al. (2013b), who all reported negligible CH4 emissions when GWL was 20–30 cm below the soil surface, which is attributed to a restricted methane production zone and…","This finding corresponds well with the results of CITSEG; Couwenberg et al. (2011); Schäfer et al. (2012) and Audet et al. (2013b), who all reported negligible CH4 emissions when GWL was 20–30 cm below the soil surface, which is attributed to a restricted methane production zone and…",Askaer et al. (2011),result,supportive,0.7240999937057495,0.7240999937057495,Discussion,explicit,b66eb0bfa520726f50d86a62388c086c7046a6cd,d8431c25f60a51517a29162ed70df2de35ee156f,50,70,True,b66eb0bfa520726f50d86a62388c086c7046a6cd>d8431c25f60a51517a29162ed70df2de35ee156f
train,"Additionally, we compare our results with the Mixed-Integer Evolution Strategy (MIES) (Li et al., 2013).","Additionally, we compare our results with the Mixed-Integer Evolution Strategy (MIES) (CITSEG).","Li et al., 2013",result,supportive,1.0,0.6556000113487244,8 Alternative Approaches,explicit,7a127168d23c4bf7ab4ad34afcf70dd90266e426,970c6cacc40e46aadec1dc0b4270b01f9d915359,87,102,True,7a127168d23c4bf7ab4ad34afcf70dd90266e426>970c6cacc40e46aadec1dc0b4270b01f9d915359
train,"Propionylations were found at 129 sites on the mid-stationary phase proteins in this study, in comparison to the 121 and 323 sites identified on midexponential and late stationary phase proteins, respectively, in our previous study (Okanishi et al. 2014).","Propionylations were found at 129 sites on the mid-stationary phase proteins in this study, in comparison to the 121 and 323 sites identified on midexponential and late stationary phase proteins, respectively, in our previous study (CITSEG).",Okanishi et al. 2014,result,supportive,0.7461000084877014,0.7461000084877014,Identification of lysine propionylation in five bacteria,explicit,560c67b8d5c6e4b2809fbbd308d373366241ea86,b0fe8d2727db77f58bc430fef29aba3308ecd3f2,233,253,False,560c67b8d5c6e4b2809fbbd308d373366241ea86>b0fe8d2727db77f58bc430fef29aba3308ecd3f2
train,"In agreement with previous reports that support DNA molecules as both spacer donors and interference targets (Barrangou et al., 2007; Brouns et al., 2008; Lillestøl et al., 2006; Marraffini & Sontheimer, 2008; Mojica et al., 2009; Semenova et al., 2009; Vestergaard et al., 2008), given a common…","In agreement with previous reports that support DNA molecules as both spacer donors and interference targets (Barrangou et al., 2007; CITSEG; Lillestøl et al., 2006; Marraffini & Sontheimer, 2008; Mojica et al., 2009; Semenova et al., 2009; Vestergaard et al., 2008), given a common…","Brouns et al., 2008",result,supportive,1.0,1.0,Spacer diversity,explicit,0751ca9d7eb15f21e90374b6fcdc299948d2111e,6520584cb0d400b610e60c6195c0abb66cf7de11,134,153,True,0751ca9d7eb15f21e90374b6fcdc299948d2111e>6520584cb0d400b610e60c6195c0abb66cf7de11
train,"…are in line with previous research on the use of referential expressions in narratives, which showed similar variations in the use of referential forms linked to different moments or discourse stages (e.g., Van der Lely, 1997; Colle et al., 2008; Hendriks et al., 2014; Contemori and Dussias, 2016).","…are in line with previous research on the use of referential expressions in narratives, which showed similar variations in the use of referential forms linked to different moments or discourse stages (e.g., Van der Lely, 1997; Colle et al., 2008; CITSEG; Contemori and Dussias, 2016).","Hendriks et al., 2014",result,supportive,0.7493000030517578,0.7493000030517578,Effects of Discourse Stages on Adjustment of Reference Markers,explicit,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d,5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04,248,269,True,ed60fe5cf0b2947f812a3d19d533d0f644b67b0d>5af4e6e8d6e7a25cb37a9d52e87a1f28b4464e04
train,"In order to determine the coding potential of each MuLVERV isolate, the ORFs for gag, pol and env polypeptides were compared to the MuLV references (Supplementary Table S2) (Shinnick et al., 1981; Urisman et al., 2006).","In order to determine the coding potential of each MuLVERV isolate, the ORFs for gag, pol and env polypeptides were compared to the MuLV references (Supplementary Table S2) (CITSEG; Urisman et al., 2006).","Shinnick et al., 1981",result,supportive,0.7494000196456909,0.7494000196456909,RESULTS AND DISCUSSION,explicit,5bd3da496a49bdf01dd9f492ee76a7d90caf4c4d,d459f0f781a7ae7ca9e3afe0d7b62f9a2a6f6ec2,174,195,True,5bd3da496a49bdf01dd9f492ee76a7d90caf4c4d>d459f0f781a7ae7ca9e3afe0d7b62f9a2a6f6ec2
train,"These asymptotic rates match those obtained for the unconditional density estimator in Sriperumbudur et al., 2017.",These asymptotic rates match those obtained for the unconditional density estimator in CITSEG.,"Sriperumbudur et al., 2017",result,supportive,0.7384999990463257,0.7384999990463257,3 Empirical KCEF and consistency,explicit,c14687575d73745afea49899565009f12ae62dfb,5e57b8879a83e91af5daef8737ccda0c9556fd7e,87,113,False,c14687575d73745afea49899565009f12ae62dfb>5e57b8879a83e91af5daef8737ccda0c9556fd7e
train,"Imagebased models yielded joint kinematics, net joint moments, hip joint forces, muscle activation patterns and bone strains in the proximal-lateral femoral shaft in agreement with earlier studies (Aamodt et al., 1997; Bergmann et al., 2001; Inman et al., 1989; Kadaba et al., 1989; Stacoff et al., 2005). We found errors in the hip-joint-centre location of up to 2.01 cm for the scaled-generic model, which is similar to the 2.09 proximal shift of the hip-jointcentre location reported by Lenaerts et al. (2009). Errors in the flexion–extension moment arms of the hip-spanning muscles over the investigated activities were as high as 38.9% (Table 3), which agrees with the 36.3% error reported by Scheys et al. (2008) for gait. The 0.52 BW difference between scaled-generic and imagebased hip joint forces reported by Lenaerts et al. (2009) for walking compares well with the 0.","Imagebased models yielded joint kinematics, net joint moments, hip joint forces, muscle activation patterns and bone strains in the proximal-lateral femoral shaft in agreement with earlier studies (CITSEGfor walking compares well with the 0.","Aamodt et al., 1997; Bergmann et al., 2001; Inman et al., 1989; Kadaba et al., 1989; Stacoff et al., 2005). We found errors in the hip-joint-centre location of up to 2.01 cm for the scaled-generic model, which is similar to the 2.09 proximal shift of the hip-jointcentre location reported by Lenaerts et al. (2009). Errors in the flexion–extension moment arms of the hip-spanning muscles over the investigated activities were as high as 38.9% (Table 3), which agrees with the 36.3% error reported by Scheys et al. (2008) for gait. The 0.52 BW difference between scaled-generic and imagebased hip joint forces reported by Lenaerts et al. (2009) ",result,supportive,0.7454000115394592,0.7454000115394592,,explicit,0b8bdc9a685b682f08b6337296c98f5c5e731a08,a57e5cff0fcc4dfcdd552af023a3da0406401b89,198,842,True,0b8bdc9a685b682f08b6337296c98f5c5e731a08>a57e5cff0fcc4dfcdd552af023a3da0406401b89
train,"This susceptibility to proactive interference after hippocampal damage has already been reported by others [Owen and Butler, 1981; but for different results, see BeasonHeld et al. (1999) and Zola et al. (2000)] and suggests that, at delays lasting more than a few minutes, monkeys with hippocampal…","This susceptibility to proactive interference after hippocampal damage has already been reported by others [CITSEG; but for different results, see BeasonHeld et al. (1999) and Zola et al. (2000)] and suggests that, at delays lasting more than a few minutes, monkeys with hippocampal…","Owen and Butler, 1981",result,supportive,0.7562999725341797,0.27079999446868896,Discussion,explicit,4f4ec52726e13a12d7dccf631ebde6aaa47173fa,6bb96b0c74ace8699e68685a3ec9ac37a6f505ae,108,129,True,4f4ec52726e13a12d7dccf631ebde6aaa47173fa>6bb96b0c74ace8699e68685a3ec9ac37a6f505ae
train,"…coefficient)
CDa ¼ Zh
0
PADðzÞ uðzÞ 2
u0w0ð42 mÞ dz
0
@
1
A
1
ð10Þ
Both of the methods give plausible results (for the west wind sector: CD ¼ 0:130 and CDa ¼ 0:132) and they are very close to the values found in literature (e.g. Amiro 1990; Kerzenmacher and Gardiner 1998; Pinard and Wilson 2001).","…coefficient)
CDa ¼ Zh
0
PADðzÞ uðzÞ 2
u0w0ð42 mÞ dz
0
@
1
A
1
ð10Þ
Both of the methods give plausible results (for the west wind sector: CD ¼ 0:130 and CDa ¼ 0:132) and they are very close to the values found in literatCITSEGcher and Gardiner 1998; Pinard and Wilson 2001).",ure (e.g. Amiro 1990; Kerzenma,result,supportive,0.7556999921798706,0.7556999921798706,Results,explicit,ec63bab8f05f0b779c90458e72b6481a81af476b,c35328702c65f472ba54dab91ebf4d8f1b08707e,220,250,True,ec63bab8f05f0b779c90458e72b6481a81af476b>c35328702c65f472ba54dab91ebf4d8f1b08707e
train,"…have long regarded attitudes towards AAP beneficiaries and non-beneficiaries as related, but ultimately separable, and evidence supports that attitudes toward the in-group and the out-group have independent effects on individuals’ reactions to AAPs (Harrison et al., 2006; Lowery et al., 2006).","…have long regarded attitudes towards AAP beneficiaries and non-beneficiaries as related, but ultimately separable, and evidence supports that attitudes toward the in-group and the out-group have independent effects on individuals’ reactions to AAPs (Harrison et al., 2006;CITSEG6)."," Lowery et al., 200",result,supportive,1.0,1.0,Background literature,explicit,cfbaf43f37cd9d7ff3c7cd66ed17f9c029feb6cb,5a293e95b011cd143e393d0816831ae6f48a117c,273,292,True,cfbaf43f37cd9d7ff3c7cd66ed17f9c029feb6cb>5a293e95b011cd143e393d0816831ae6f48a117c
validation,"However, in support of this hypothesis, previous studies have found higher levels of residual viremia in EC patients showing CD4 depletion [9, 10, 38].","However, in support of this hypothesis, previous studies have found higher levels of residual viremia in EC patients showing CD4 depletion CITSEG.","[9, 10, 38]",result,supportive,1.0,1.0,Discussion,explicit,a3f9dca1829c774988bd41e4c81982d74413c42c,71a4ce8a9d50c611dff86278d41ce2f194817bc6,139,150,False,a3f9dca1829c774988bd41e4c81982d74413c42c>71a4ce8a9d50c611dff86278d41ce2f194817bc6
train,"Secondly, the results provide quantitative evidence regarding the difficulty of conveying privacy related functions and policies to users; earlier research has shown that users often do not read such policies [17, 19] or are not able to comprehend them [15, 19].","Secondly, the results provide quantitative evidence regarding the difficulty of conveying privacy related functions and policies to users; earlier research has shown that users often do not read such policies [17, 19] or are not able to comprehend them CITSEG.","[15, 19]",result,supportive,1.0,1.0,1 Introduction,explicit,e9b964c2a6b9d04f8fce97052e234abb777498a9,8b43412565e578bc1ac71cbc5db9c93f989679f4,253,261,False,e9b964c2a6b9d04f8fce97052e234abb777498a9>8b43412565e578bc1ac71cbc5db9c93f989679f4
train,"This result was first rigorously proved for the Maxwell type of interaction models by Bobylev, Carrillo and Gamba [12].","This result was first rigorously proved for the Maxwell type of interaction models by Bobylev, Carrillo and Gamba CITSEG.",[12],result,supportive,0.6313999891281128,0.6313999891281128,6. Some immediate applications,explicit,3abe7580a6f59fb831eb474e22db97a6eb06b682,458f4c638322b5e78986e367fb68566b8090c827,114,118,True,3abe7580a6f59fb831eb474e22db97a6eb06b682>458f4c638322b5e78986e367fb68566b8090c827
train,"Intrinsic properties of NT MSNs (n = 59) were not significantly different from those measured from both hWT (n = 62) and hMT neurons both from coronal and parasagittal slices (n = 76, 27, respectively) (Table 1), and did not differ from those previously described for mouse MSN in tissue slice preparations (Goldberg et al., 2005; Bonsi et al., 2008).","Intrinsic properties of NT MSNs (n = 59) were not significantly different from those measured from both hWT (n = 62) and hMT neurons both from coronal and parasagittal slices (n = 76, 27, respectively) (Table 1), and did not differ from those previously described for mouse MSN in tissue slice preparations CITSEG.","(Goldberg et al., 2005; Bonsi et al., 2008)",result,supportive,0.6090999841690063,0.6090999841690063,,explicit,9d1c38923868aad077de91a389a27f72d592d329,badee7f8b87dbf9d38775bebaad489d664fe0ef3,307,350,False,9d1c38923868aad077de91a389a27f72d592d329>badee7f8b87dbf9d38775bebaad489d664fe0ef3
train,"In the case of aversion towards ambiguity, the observed decrease in reservation value is similar to that in Nishimura and Ozaki (2007).","In the case of aversion towards ambiguity, the observed decrease in reservation value is similar to that in CITSEG.",Nishimura and Ozaki (2007),result,supportive,0.746999979019165,0.746999979019165,3. A REAL OPTION TO INVEST UNDER CHOQUET-BROWNIAN AMBIGUITY,explicit,aa2cd9d04362b7c84602e3fd6b0b0d91b945fb87,932de154c10090d21334811fd0b867ebb9d9dcff,108,134,True,aa2cd9d04362b7c84602e3fd6b0b0d91b945fb87>932de154c10090d21334811fd0b867ebb9d9dcff
train,"This finding is in line with past studies (e.g., Craik et al., 1996) which show that memory performance declines when attention is directed away from the memory task.","This finding is in line with past studies (e.g., CITSEG) which show that memory performance declines when attention is directed away from the memory task.","Craik et al., 1996",result,supportive,0.7494999766349792,0.5072000026702881,Discussion,explicit,95746f1690aac138821596f863097e851d462976,a7a252d73ff0f63ae9d444cded332c8c41552e28,49,67,True,95746f1690aac138821596f863097e851d462976>a7a252d73ff0f63ae9d444cded332c8c41552e28
train,"Hypermethylations of the RARb2 gene having been reported in many studies declared that the frequency of RARb methylation was found to be significantly higher in patients group compared with controls [21,26–37].",Hypermethylations of the RARb2 gene having been reported in many studies declared that the frequency of RARb methylation was found to be significantly higher in patients group compared with controls CITSEG.,"[21,26–37]",result,supportive,0.742900013923645,0.5091999769210815,Discussion,explicit,2eb4969576aa13487c087bcadfce196a46a96405,f375431b6149f1d5b2013ab305619799bcb4eefc,199,209,True,2eb4969576aa13487c087bcadfce196a46a96405>f375431b6149f1d5b2013ab305619799bcb4eefc
train,"We also found that most spa t437 isolates belonged to SCCmecIV, SCCmecVT, and ST59, similar to the results of a previous studies on CA-MRSA [7,49,50].","We also found that most spa t437 isolates belonged to SCCmecIV, SCCmecVT, and ST59, similar to the results of a previous studies on CA-MRSA CITSEG.","[7,49,50]",result,supportive,0.7361000180244446,0.7361000180244446,Discussion,explicit,7fffbd3a88df2310d612d9cb5672a9fad7c5713f,23167b1279f5d3543c3caa28cf6c2c44791ae195,140,149,True,7fffbd3a88df2310d612d9cb5672a9fad7c5713f>23167b1279f5d3543c3caa28cf6c2c44791ae195
train,"In accordance with other studies our analysis found that diabetes [6,10], COPD [2,19], impaired preoperative kidney function [4,20], and obesity [2,4,6,9,12] to be independent risk factors for mediastinitis.","In accordance with other studies our analysis found that diabetes [6,10], COPD CITSEG, impaired preoperative kidney function [4,20], and obesity [2,4,6,9,12] to be independent risk factors for mediastinitis.","[2,19]",result,supportive,0.7565000057220459,0.5145999789237976,30-59 1.86 (1.20-2.90) 1.56 (1.00-2.45),explicit,c7ce675b03bf0c7c3e6c95a9d5bc7724a1f42555,69299e7ddf15649e569463b69f1c62d16d4f5004,79,85,True,c7ce675b03bf0c7c3e6c95a9d5bc7724a1f42555>69299e7ddf15649e569463b69f1c62d16d4f5004
train,"…literature, we can further confirm that PEOU is positively related to PU (Lee and Park, 2008), PU is positively related to attitude and intention (Kim and Garrison, 2009), and that attitude is positively related
ba f 2b R2c Q2d q2e
H1: PIIT-PEOU 0.750** n/af 0.563 0.318 n/a H2: PIIT-PU 0.162 nsg…","…literature, we can further confirm that PEOU is positively related to PU (Lee and Park, 2008), PU is positively related to attitude and intention (CITSEG), and that attitude is positively related
ba f 2b R2c Q2d q2e
H1: PIIT-PEOU 0.750** n/af 0.563 0.318 n/a H2: PIIT-PU 0.162 nsg…","Kim and Garrison, 2009",result,supportive,0.6218000054359436,0.6218000054359436,4.2 Hypotheses testing,explicit,1ed8042c32b484573035db874ee8db00b77ba326,f08f08fab4db474ed6d556b908622d95afa2704f,148,170,True,1ed8042c32b484573035db874ee8db00b77ba326>f08f08fab4db474ed6d556b908622d95afa2704f
